metric,label,source,url,unit,year,value,value_text,notes,age_group,definition_scope,drug_group,entrant_type,measure_type,offence_scope,recall_period,sex
drug_law_offences,Total number of drug law offences,euda,https://www.euda.europa.eu/data/stats2025/dlo_en,count,2023,112297,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,,total,,number_of_dlos,offences,,
drug_law_offences,Total number of drug law offences,euda,https://www.euda.europa.eu/data/stats2025/dlo_en,count,2022,113475,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,,total,,number_of_dlos,offences,,
drug_law_offences,Total number of drug law offences,euda,https://www.euda.europa.eu/data/stats2025/dlo_en,count,2021,118105,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,,total,,number_of_dlos,offences,,
drug_law_offences,Total number of drug law offences,euda,https://www.euda.europa.eu/data/stats2025/dlo_en,count,2020,124044,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,,total,,number_of_dlos,offences,,
drug_law_offences,Total number of drug law offences,euda,https://www.euda.europa.eu/data/stats2025/dlo_en,count,2019,113071,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,,total,,number_of_dlos,offences,,
drug_law_offences,Total number of drug law offences,euda,https://www.euda.europa.eu/data/stats2025/dlo_en,count,2018,106521,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,,total,,number_of_dlos,offences,,
drug_law_offences,Total number of drug law offences,euda,https://www.euda.europa.eu/data/stats2025/dlo_en,count,2017,100447,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,,total,,number_of_dlos,offences,,
drug_law_offences,Total number of drug law offences,euda,https://www.euda.europa.eu/data/stats2025/dlo_en,count,2016,90883,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,,total,,number_of_dlos,offences,,
drug_law_offences,Total number of drug law offences,euda,https://www.euda.europa.eu/data/stats2025/dlo_en,count,2015,94035,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,,total,,number_of_dlos,offences,,
drug_law_offences,Total number of drug law offences,euda,https://www.euda.europa.eu/data/stats2025/dlo_en,count,2014,95324,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,,total,,number_of_dlos,offences,,
drug_law_offences,Total number of drug law offences,euda,https://www.euda.europa.eu/data/stats2025/dlo_en,count,2013,99175,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,,total,,number_of_dlos,offences,,
drug_law_offences,Total number of drug law offences,euda,https://www.euda.europa.eu/data/stats2025/dlo_en,count,2012,97379,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,,total,,number_of_dlos,offences,,
drug_law_offences,Total number of drug law offences,euda,https://www.euda.europa.eu/data/stats2025/dlo_en,count,2011,91997,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,,total,,number_of_dlos,offences,,
drug_law_offences,Total number of drug law offences,euda,https://www.euda.europa.eu/data/stats2025/dlo_en,count,2010,90070,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,,total,,number_of_dlos,offences,,
drug_law_offences,Total number of drug law offences,euda,https://www.euda.europa.eu/data/stats2025/dlo_en,count,2009,82008,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,,total,,number_of_dlos,offences,,
drug_law_offences,Total number of drug law offences,euda,https://www.euda.europa.eu/data/stats2025/dlo_en,count,2008,88025,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,,total,,number_of_dlos,offences,,
drug_law_offences,Total number of drug law offences,euda,https://www.euda.europa.eu/data/stats2025/dlo_en,count,2007,86701,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,,total,,number_of_dlos,offences,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,2023,474,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,2022,519,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,2021,462,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,2020,533,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,2019,555,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,2018,583,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,2017,643,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,2016,605,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,2015,675,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,2014,632,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,2013,480,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,2012,429,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,2011,373,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,2010,371,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,2009,350,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,2008,320,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,2007,310,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,2006,235,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,2005,245,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,2004,225,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,2003,258,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,2002,203,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,2001,204,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,2000,194,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,1999,157,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,1998,138,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,1997,133,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,1996,122,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,1995,70,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,1994,86,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,1993,83,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,1992,66,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
drug_related_deaths,Total number of overdose deaths,euda,https://www.euda.europa.eu/data/stats2025/drd_en,count,1991,62,,"[""Values come from the EUDA workbook and include only the Sweden row.""]",,national_definition,total,,number_of_deaths,,,
